question,answer,model_answer,id,clean_model_answer,is_correct
وضعیت تئاتر در سده ی هجدهم اروپا به چه شکل بود؟,,"<Think>در سده هجدهم اروپا، تئاتر شاهد تحولات مهمی بود. در این دوره، درام بورژوایی یا تراژدی خانگی و کمدی احساسی به شهرت رسیدند که بر زندگی طبقه متوسط و فضائل اخلاقی تمرکز داشتند. اپرا، به ویژه اپرا بوفا، نیز بسیار محبوب شد. تئاتر اغلب با صحنه آرایی‌های پر زرق و برق و جلوه‌های ویژه همراه بود. همچنین، اندیشه‌های روشنگری بر محتوای نمایشنامه‌ها تأثیر گذاشت و به سمت پیام‌های اخلاقی و اجتماعی گرایش پیدا کرد.</Think>
<ANSWER>در سده هجدهم اروپا، تئاتر شاهد ظهور و شکوفایی درام بورژوایی (تراژدی خانگی) و کمدی احساسی بود که بر زندگی طبقه متوسط و مسائل اخلاقی تمرکز داشتند. اپرا، به ویژه اپرا بوفا، نیز بسیار محبوبیت یافت. صحنه‌آرایی‌ها اغلب باشکوه و پر از جلوه‌های بصری بودند و اندیشه‌های روشنگری بر محتوای نمایشنامه‌ها تأثیر گذاشت و آن‌ها را به سمت پیام‌های اجتماعی و اخلاقی سوق داد.</ANSWER>",1646970,در سده هجدهم اروپا، تئاتر شاهد ظهور و شکوفایی درام بورژوایی (تراژدی خانگی) و کمدی احساسی بود که بر زندگی طبقه متوسط و مسائل اخلاقی تمرکز داشتند. اپرا، به ویژه اپرا بوفا، نیز بسیار محبوبیت یافت. صحنه‌آرایی‌ها اغلب باشکوه و پر از جلوه‌های بصری بودند و اندیشه‌های روشنگری بر محتوای نمایشنامه‌ها تأثیر گذاشت و آن‌ها را به سمت پیام‌های اجتماعی و اخلاقی سوق داد.,False
احتراق مجاورت، ایجاد شده در طول جنگ جهانی دوم، متکی به چیست؟,رادار داپلر,احتراق مجاورت (proximity fuze) متکی به امواج رادیویی است که حضور هدف را تشخیص می‌دهند.,1640673,احتراق مجاورت (proximity fuze) متکی به امواج رادیویی است که حضور هدف را تشخیص می‌دهند.,False
مهم ترین ایالت-شهرهای یونان باستان را نام ببرید.,آتیکا (آتن)، اسپارت، کورِنت، تِب، مگارو آرگوس,<ANSWER>آتن، اسپارت، تبس، کورینتوس</ANSWER>,1647081,آتن، اسپارت، تبس، کورینتوس,False
جین آئو- یونگ در چه سالی توانست هفت هفته متوالی جایزه فری استایل فرایدی را در بت ۱۰۶ و پارک که برنامه‌ای مختص هیپ هاپ بود، از آن خود کند؟,سال ۲۰۰۲,"<Think>جین آئو-یونگ، معروف به جین دِ اِم‌سی، در سال ۲۰۰۲ توانست هفت هفته متوالی در برنامه ۱۰۶ و پارک شبکه بت در مسابقه فری استایل فرایدی پیروز شود.</Think>
<ANSWER>سال ۲۰۰۲</ANSWER>",1617533,سال ۲۰۰۲,True
فرهنگ مینوسی در چه بازه ی تاریخی شکفته بود؟,از سال ۲۵۰۰ تا ۱۴۰۰ پیش از میلاد,Error: list index out of range,1647023,Error: list index out of range,False
سردار رومی چه چیز هایی را پس گرفت؟,سرزمین‌های از دست رفته,"<Think>سوال درباره ""سردار رومی"" است که یک عنوان کلی است. اما یکی از مهم‌ترین افتخاراتی که یک سردار رومی می‌توانست به دست آورد، بازپس‌گیری نشان‌های لژیون‌های گم‌شده یا به غارت رفته بود. این نشان‌ها نماد افتخار و روحیه لژیون‌ها بودند و از دست دادن آن‌ها یک ننگ بزرگ محسوب می‌شد. به عنوان مثال، آگوستوس نشان‌های از دست رفته کراسوس را از پارتیان بازپس گرفت و ژرمانیکوس نیز نشان‌های از دست رفته در نبرد جنگل توتوبورگ را بازگرداند.</Think>
<ANSWER>نشان‌های لژیون‌های رومی</ANSWER>",1641960,نشان‌های لژیون‌های رومی,False
اروندرود در کجا قرار دارد؟,,در مرز ایران و عراق,1614465,در مرز ایران و عراق,False
چند درصد از مردم خوزستان در سال 1395، در سکونتگاه‌های روستایی زندگی می‌کردند؟,۲۴/۵ درصد,"<Think>بر اساس سرشماری سال 1395 (2016 میلادی)، 29.7 درصد از جمعیت استان خوزستان در سکونتگاه‌های روستایی زندگی می‌کردند.</Think>
<ANSWER>29.7 درصد</ANSWER>",1614126,29.7 درصد,False
یک مثال متداول برای اثر داپلر بزنید.,شنیدن صدای ماشینی است که از دور با آژیر نزدیک می‌شود و عبور می‌کند و سپس دور می‌شود,"<Think>اثر داپلر زمانی رخ می‌دهد که منبع موج یا ناظر در حال حرکت باشد. یکی از متداول‌ترین مثال‌ها، تغییر گام صدای آژیر آمبولانس یا بوق قطار است که از کنار شما می‌گذرد.</Think>
<ANSWER>تغییر گام صدای آژیر آمبولانس یا بوق قطار هنگام نزدیک شدن و سپس دور شدن از شما</ANSWER>",1640460,تغییر گام صدای آژیر آمبولانس یا بوق قطار هنگام نزدیک شدن و سپس دور شدن از شما,True
نقاشی رژهٔ ارتش بریتانیا در برابر ملکه ویکتوریا و ناصرالدین شاه قاجار متعلق به چه سالی است؟,۱۸۷۳ م (۱۲۹۰ ه‍.ق),"<Think>نقاشی رژهٔ ارتش بریتانیا در برابر ملکه ویکتوریا و ناصرالدین شاه قاجار واقعه‌ای را به تصویر می‌کشد که در سفر ناصرالدین شاه به انگلستان رخ داده است. این سفر در سال ۱۸۷۳ میلادی انجام شد.</Think>
<ANSWER>سال ۱۸۷۳</ANSWER>",1608525,سال ۱۸۷۳,True
در دوره‌ی رئیس‌الوزرایی رضاخان، چه گروهی بیشترین نقش را در تبلیغات گسترده برای برپایی جمهوری داشت؟,ارتش,<ANSWER>حزب تجدد</ANSWER>,1637719,حزب تجدد,False
درچه سالی اردشیر با خاموش کردن شورش هایی از طرف دیگر برادرهایش که اعدام شدند،خود را حکمران پارس خواند؟,۲۰۸,سال 224 میلادی,1641845,سال 224 میلادی,False
هندوستان به استعمارچه کسانی درآمده بود؟,انگلیسی‌ها,<ANSWER>بریتانیایی‌ها</ANSWER>,1602840,بریتانیایی‌ها,True
فشار کپسولی که باعث کشته شدن کشته شدن خدمه آپولو ۱ در آزمایش سکوی پرتاب شد باید چقدر ‌می‌بود؟,باید فشار آن حدود ۱⁄۳ فشار محیط باشد,"<Think>خدمه آپولو ۱ به دلیل آتش‌سوزی در محیط اکسیژن خالص با فشار بالا (16.7 پوند بر اینچ مربع) جان باختند. این فشار بسیار بالاتر از فشار اتمسفر زمین بود و باعث گسترش سریع آتش شد. فشار کپسول باید در حد فشار اتمسفر زمین (۱۴.۷ پوند بر اینچ مربع) یا کمتر از آن می‌بود تا خطر آتش‌سوزی کاهش یابد و محیط ایمن‌تری برای خدمه فراهم شود.</Think>
<ANSWER>۱۴.۷ پوند بر اینچ مربع (برابر با فشار اتمسفر زمین)</ANSWER>",1625379,۱۴.۷ پوند بر اینچ مربع (برابر با فشار اتمسفر زمین),False
اکسیژن قبل از سال ۱۶۰۴ توسط چه کسی جداسازی شد؟,مایکل سندی‌ووجیس,<ANSWER>هیچکس</ANSWER>,1624290,هیچکس,False
در اواخر دوره قاجار ایران به چند بخش تقسیم شده بود؟ ,نوزده بخش,"<Think>در اواخر دوره قاجار، ایران به چهار ایالت بزرگ شامل آذربایجان، فارس، خراسان و کرمان تقسیم شده بود. این چهار ایالت بزرگترین تقسیمات کشوری در آن زمان محسوب می‌شدند.</Think>
<ANSWER>چهار بخش</ANSWER>",1610310,چهار بخش,False
به چه دلیل کمیتهٔ المپیک کویت در ژانویه ۲۰۱۰ به حالت تعلیق درآمد؟,به دلیل دخالت‌های سیاسی دولت این کشور,دخالت دولتی در امور ورزشی,1648699,دخالت دولتی در امور ورزشی,True
کلیسای کاتولیک رومی از بزرگ‌ترین کلیساهای کدام دین در جهان است؟,مسیحیت,<ANSWER>مسیحیت</ANSWER>,1630209,مسیحیت,True
جمعیت تخمینی عرب‌های استان خوزستان بر‌پایه آمار ذکر شده در سال 1378 چند نفر بوده‌است؟,بین یک میلیون و هشتصد هزار تا دو میلیون نفر,"<Think>بر پایه آمار ذکر شده در سال ۱۳۷۸، جمعیت تخمینی عرب‌های استان خوزستان حدود ۱.۲ میلیون نفر بوده‌است.</Think>
<ANSWER>حدود ۱.۲ میلیون نفر</ANSWER>",1614129,حدود ۱.۲ میلیون نفر,False
حجم دریای خزر چند کیلومتر مکعب است؟,۷۷۰۰۰۰,"<Think>حجم دریای خزر تقریباً ۷۸۲۰۰ کیلومتر مکعب است.</Think>
<ANSWER>حدود ۷۸۲۰۰ کیلومتر مکعب</ANSWER>",1629099,حدود ۷۸۲۰۰ کیلومتر مکعب,False
رضاشاه پس از رسیدن به پادشاهی و گزیدن نام خانوادگی پهلوی به چه اسمی شناخته شد؟,رضاشاه پهلوی,<ANSWER>رضاشاه پهلوی</ANSWER>,1637226,رضاشاه پهلوی,True
در کدام کشور کمیسر اطلاعات، پس از اطمینان از اینکه گوگل در دریافت اشتباه اطلاعات، اطلاعات «مهمی» را دریافت نکرده‌است گوگل را تبرئه کرد؟,بریتانیا,بریتانیا,1612621,بریتانیا,True
اصالت نوش‌آفرین آیرملو چیست؟,گرجی یا ایروانی,<ANSWER>ترک</ANSWER>,1637297,ترک,False
ملیون که بود؟,,"<Think>عبارت ""ملیون"" به عنوان یک نام خاص، به یک شخص شناخته شده در تاریخ یا فرهنگ عمومی اشاره نمی‌کند. اطلاعات کافی برای شناسایی ""ملیون"" به عنوان یک فرد مشخص وجود ندارد.</Think>
<ANSWER>اطلاعات کافی برای شناسایی ""ملیون"" به عنوان یک فرد مشخص وجود ندارد.</ANSWER>",1637367,"اطلاعات کافی برای شناسایی ""ملیون"" به عنوان یک فرد مشخص وجود ندارد.",False
